idx,id_transaksi,user_id,tanggal,kategori,nama_produk,nama_merchant,harga_produk,biaya_admin,cashback,poin_loyalitas,metode_pembayaran,status_transaksi,id_merchant,tipe_perangkat,lokasi,bulan,hari,nama_transaksi,tahun
4379.0,3b3ee188-7087-40c1-bea9-a2cb248b4eda,USER_02559,2024-07-05 18:52:00.000000,Tagihan,Industrial Use,Mumbai Water,963628,1818,548,631.0,Kartu Kredit,Berhasil,MERCH_0003,Android,Perkotaan,Juli,Jumat,bayar kontrak rumah,2024
4378.0,fcdf04c9-17f9-4586-ad15-7c890f346855,USER_04720,2024-07-05 18:27:00.000000,Belanja,Refined Sunflower Oil,Nature's Basket,306732,4161,8987,220.0,UPI,Berhasil,MERCH_0745,iOS,Perkotaan,Juli,Jumat,checkout transmart,2024
4378.0,fcdf04c9-17f9-4586-ad15-7c890f346855,USER_04720,2024-07-05 18:27:00.000000,Belanja,Refined Sunflower Oil,Nature's Basket,306732,4161,8987,220.0,UPI,Berhasil,MERCH_0745,iOS,Perkotaan,Juli,Jumat,beli mouse wireless,2024
4376.0,e27361fd-c3cb-4602-91c1-491f79aa4343,USER_00361,2024-07-05 17:11:00.000000,Hiburan,Suite,MakeMyTrip,383935,391,4835,59.0,Kartu Debit,Berhasil,MERCH_0693,iOS,Perkotaan,Juli,Jumat,top up game pc,2024
4375.0,0c22257d-ab93-4ead-8ef1-15d1bc8d0e59,USER_04117,2024-07-05 07:41:00.000000,Pendidikan,MBA Entrance Prep,Udemy,244902,3525,11227,797.0,Saldo Dompet,Berhasil,MERCH_0919,Android,Perkotaan,Juli,Jumat,bayar les renang,2024
4374.0,54fdc6b2-3870-42ac-8411-329d1c1eea0f,USER_06474,2024-07-05 04:02:00.000000,Hiburan,Premium Plan,Amazon Prime,911673,1337,7724,56.0,Transfer Bank,Berhasil,MERCH_0014,Android,Pinggiran Kota,Juli,Jumat,bayar viu,2024
4373.0,2ec3d2eb-576e-4288-a3b8-7c4bc474b9fe,USER_08800,2024-07-05 01:01:00.000000,Belanja,Dairy Milk Chocolate,BigBasket,307058,3982,6823,649.0,UPI,Berhasil,MERCH_0560,Android,Perkotaan,Juli,Jumat,beli vitamin,2024
4371.0,8a5f8e55-888b-453e-a696-c971bce1c8fb,USER_09318,2024-07-05 00:31:00.000000,Transportasi,City Ride,Meru,213971,227,455,251.0,Transfer Bank,Berhasil,MERCH_0459,iOS,Perkotaan,Juli,Jumat,Naik Ojek Online,2024
4372.0,efe6f39b-f340-43af-8953-68362e76990d,USER_04478,2024-07-05 00:31:00.000000,Hiburan,Dangal,SPI Cinemas,1087350,3533,3638,702.0,Kartu Kredit,Berhasil,MERCH_0329,Android,Pinggiran Kota,Juli,Jumat,beli battle pass,2024
4370.0,32e494a2-e7c2-4b3a-96cc-4cec8db5df94,USER_03880,2024-07-05 00:10:00.000000,Hadiah & Amal,Rs. 1000 Shopping Voucher,Lifestyle,437592,4779,2286,378.0,Saldo Dompet,Berhasil,MERCH_0952,Android,Perkotaan,Juli,Jumat,bayar patungan kado temen kantor,2024
4370.0,32e494a2-e7c2-4b3a-96cc-4cec8db5df94,USER_03880,2024-07-05 00:10:00.000000,Hadiah & Amal,Rs. 1000 Shopping Voucher,Lifestyle,437592,4779,2286,378.0,Saldo Dompet,Berhasil,MERCH_0952,Android,Perkotaan,Juli,Jumat,kasih angpao keponakan,2024
4370.0,32e494a2-e7c2-4b3a-96cc-4cec8db5df94,USER_03880,2024-07-05 00:10:00.000000,Hadiah & Amal,Rs. 1000 Shopping Voucher,Lifestyle,437592,4779,2286,378.0,Saldo Dompet,Berhasil,MERCH_0952,Android,Perkotaan,Juli,Jumat,bayar hadiah lomba anak,2024
4370.0,32e494a2-e7c2-4b3a-96cc-4cec8db5df94,USER_03880,2024-07-05 00:10:00.000000,Hadiah & Amal,Rs. 1000 Shopping Voucher,Lifestyle,437592,4779,2286,378.0,Saldo Dompet,Berhasil,MERCH_0952,Android,Perkotaan,Juli,Jumat,beli surprise gift,2024
4370.0,32e494a2-e7c2-4b3a-96cc-4cec8db5df94,USER_03880,2024-07-05 00:10:00.000000,Hadiah & Amal,Rs. 1000 Shopping Voucher,Lifestyle,437592,4779,2286,378.0,Saldo Dompet,Berhasil,MERCH_0952,Android,Perkotaan,Juli,Jumat,bayar shadaqah jariyah,2024
4368.0,162c57e6-f670-47b6-b79e-c1361855326d,USER_01578,2024-07-04 21:57:00.000000,Belanja,Whole Wheat Atta,BigBasket,301751,5319,9356,242.0,Kartu Debit,Berhasil,MERCH_0139,iOS,Pinggiran Kota,Juli,Kamis,beli bumbu,2024
4367.0,328a2e1b-2e46-4a70-aafb-38f593672725,USER_03798,2024-07-04 21:16:00.000000,Pendidikan,IELTS Training,BYJU'S,111930,1821,3523,279.0,Kartu Kredit,Berhasil,MERCH_0887,Android,Perkotaan,Juli,Kamis,beli kamus bahasa inggris,2024
4367.0,328a2e1b-2e46-4a70-aafb-38f593672725,USER_03798,2024-07-04 21:16:00.000000,Pendidikan,IELTS Training,BYJU'S,111930,1821,3523,279.0,Kartu Kredit,Berhasil,MERCH_0887,Android,Perkotaan,Juli,Kamis,beli buku paket,2024
4366.0,18ba604f-576c-4ecb-b9df-408e42c94f99,USER_00126,2024-07-04 18:05:00.000000,Transportasi,AC Seater,MakeMyTrip Bus,704072,5361,1851,348.0,UPI,Berhasil,MERCH_0369,Android,Perkotaan,Juli,Kamis,beli tiket lion air,2024
4363.0,98f5a870-1b03-456e-8dfc-d53ca93a36fc,USER_06237,2024-07-04 10:31:00.000000,Hiburan,Battle Pass,Call of Duty Mobile,741258,3719,9614,353.0,UPI,Berhasil,MERCH_0942,Android,Perkotaan,Juli,Kamis,beli gem coc,2024
4362.0,72f5de95-9046-4670-97c9-6e4820f589dd,USER_01945,2024-07-04 07:04:00.000000,Tagihan,Annual Plan 2999,BSNL,832331,4653,3393,24.0,UPI,Berhasil,MERCH_0813,Android,Perkotaan,Juli,Kamis,bayar k-vision,2024
4360.0,a418e2f9-aed7-4069-b36d-907106369ded,USER_03605,2024-07-04 04:15:00.000000,Pendidikan,Python Programming Course,Unacademy,991642,4604,7584,553.0,Saldo Dompet,Berhasil,MERCH_0639,Android,Pinggiran Kota,Juli,Kamis,beli drawing tablet,2024
4360.0,a418e2f9-aed7-4069-b36d-907106369ded,USER_03605,2024-07-04 04:15:00.000000,Pendidikan,Python Programming Course,Unacademy,991642,4604,7584,553.0,Saldo Dompet,Berhasil,MERCH_0639,Android,Pinggiran Kota,Juli,Kamis,bayar uang kegiatan,2024
4360.0,a418e2f9-aed7-4069-b36d-907106369ded,USER_03605,2024-07-04 04:15:00.000000,Pendidikan,Python Programming Course,Unacademy,991642,4604,7584,553.0,Saldo Dompet,Berhasil,MERCH_0639,Android,Pinggiran Kota,Juli,Kamis,beli buku impor amazon,2024
4359.0,eba845a9-de58-4758-94f2-33f870b3d6c1,USER_05531,2024-07-04 00:00:00.000000,Tagihan,Health Insurance,HDFC Life,250640,3197,4578,175.0,UPI,Berhasil,MERCH_0226,Android,Perkotaan,Juli,Kamis,bayar pajak,2024
4358.0,0b69fe65-ba3a-4816-b107-8c22c489adfb,USER_04442,2024-07-03 22:06:00.000000,Transportasi,Business Loan Repayment,Axis Bank,84783,870,3746,507.0,UPI,Berhasil,MERCH_0896,iOS,Perkotaan,Juli,Rabu,Tiket Bus,2024
4357.0,809d9422-8d72-445c-bb8e-9f18d72221a6,USER_01170,2024-07-03 20:03:00.000000,Hadiah & Amal,Rs. 5000 Luxury Card,Shoppers Stop,978240,4895,4659,587.0,Transfer Bank,Berhasil,MERCH_0139,iOS,Pedesaan,Juli,Rabu,bayar amal jumat,2024
4357.0,809d9422-8d72-445c-bb8e-9f18d72221a6,USER_01170,2024-07-03 20:03:00.000000,Hadiah & Amal,Rs. 5000 Luxury Card,Shoppers Stop,978240,4895,4659,587.0,Transfer Bank,Berhasil,MERCH_0139,iOS,Pedesaan,Juli,Rabu,bayar sumbangan pembangunan gereja,2024
4356.0,dd6ce774-6b04-45e6-b654-849e7b676091,USER_00606,2024-07-03 19:41:00.000000,Hiburan,Suite,OYO Rooms,343922,3189,2277,984.0,UPI,Berhasil,MERCH_0973,Web,Perkotaan,Juli,Rabu,top up grand chase,2024
4354.0,395d5fa0-9a89-4d4e-bf37-4ee9cbc07626,USER_03466,2024-07-03 17:10:00.000000,Pendidikan,Data Science Bootcamp,Vedantu,828749,356,6301,256.0,Transfer Bank,Berhasil,MERCH_0091,Android,Perkotaan,Juli,Rabu,bayar uang ujian,2024
4354.0,395d5fa0-9a89-4d4e-bf37-4ee9cbc07626,USER_03466,2024-07-03 17:10:00.000000,Pendidikan,Data Science Bootcamp,Vedantu,828749,356,6301,256.0,Transfer Bank,Berhasil,MERCH_0091,Android,Perkotaan,Juli,Rabu,bayar zenius premium,2024
4352.0,f5f597c9-eb41-466f-9a74-5979069c8f52,USER_09267,2024-07-03 13:02:00.000000,Transportasi,Bangalore to Kolkata,EaseMyTrip,816421,1540,6268,628.0,UPI,Berhasil,MERCH_0945,iOS,Perkotaan,Juli,Rabu,naik bis kota,2024
4350.0,655d38b7-1d6d-47ee-b9f6-152c886fd819,USER_00804,2024-07-03 10:24:00.000000,Makanan & Minuman,Masala Dosa,Swiggy,256186,3646,4896,238.0,Transfer Bank,Berhasil,MERCH_0608,Android,Perkotaan,Juli,Rabu,jajan di pinggir jalan,2024
4350.0,655d38b7-1d6d-47ee-b9f6-152c886fd819,USER_00804,2024-07-03 10:24:00.000000,Makanan & Minuman,Masala Dosa,Swiggy,256186,3646,4896,238.0,Transfer Bank,Berhasil,MERCH_0608,Android,Perkotaan,Juli,Rabu,bayar kantin,2024
4349.0,0a56e7c5-faff-487b-9893-e26e4d6526c8,USER_05061,2024-07-03 09:29:00.000000,Tabungan & Investasi,Car Loan Installment,Axis Bank,760561,5021,5881,705.0,UPI,Berhasil,MERCH_0564,Android,Perkotaan,Juli,Rabu,beli saham telkom,2024
4349.0,0a56e7c5-faff-487b-9893-e26e4d6526c8,USER_05061,2024-07-03 09:29:00.000000,Tabungan & Investasi,Car Loan Installment,Axis Bank,760561,5021,5881,705.0,UPI,Berhasil,MERCH_0564,Android,Perkotaan,Juli,Rabu,nabung pakai fitur autodebet,2024
4349.0,0a56e7c5-faff-487b-9893-e26e4d6526c8,USER_05061,2024-07-03 09:29:00.000000,Tabungan & Investasi,Car Loan Installment,Axis Bank,760561,5021,5881,705.0,UPI,Berhasil,MERCH_0564,Android,Perkotaan,Juli,Rabu,beli crypto btc,2024
4348.0,8e43903a-9576-4352-935c-2ef0b40673f8,USER_02579,2024-07-03 09:27:00.000000,Transportasi,Volvo Multi-Axle,AbhiBus,127254,1300,5521,360.0,Kartu Kredit,Pending,MERCH_0465,iOS,Pedesaan,Juli,Rabu,bensin abis,2024
4347.0,7fc89088-f30e-4588-987c-9629baaac403,USER_07815,2024-07-03 06:30:00.000000,Pendidikan,IELTS Training,Vedantu,343989,807,57,562.0,Transfer Bank,Berhasil,MERCH_0109,iOS,Perkotaan,Juli,Rabu,bayar uang lab,2024
4347.0,7fc89088-f30e-4588-987c-9629baaac403,USER_07815,2024-07-03 06:30:00.000000,Pendidikan,IELTS Training,Vedantu,343989,807,57,562.0,Transfer Bank,Berhasil,MERCH_0109,iOS,Perkotaan,Juli,Rabu,beli lks anak,2024
4345.0,02827b82-99fb-4fa0-a597-7bea5ba87a32,USER_09020,2024-07-03 03:05:00.000000,Tagihan,Term Life Policy,Max Life,863294,3455,5286,762.0,UPI,Berhasil,MERCH_0664,Web,Perkotaan,Juli,Rabu,bayar air,2024
4343.0,81f4ba88-9658-4b9b-b645-06c14d56030d,USER_02935,2024-07-02 21:29:00.000000,Tagihan,Co-working Space,NoBroker,689383,630,7638,278.0,Saldo Dompet,Berhasil,MERCH_0804,Android,Perkotaan,Juli,Selasa,bayar cignal,2024
4341.0,7ec6ed6f-749f-4984-b196-a4e281b70328,USER_08070,2024-07-02 20:27:00.000000,Tabungan & Investasi,Education Loan EMI,HDFC Bank,554184,1305,11132,908.0,Kartu Debit,Berhasil,MERCH_0059,Android,Perkotaan,Juli,Selasa,nabung pakai fitur autodebet,2024
4341.0,7ec6ed6f-749f-4984-b196-a4e281b70328,USER_08070,2024-07-02 20:27:00.000000,Tabungan & Investasi,Education Loan EMI,HDFC Bank,554184,1305,11132,908.0,Kartu Debit,Berhasil,MERCH_0059,Android,Perkotaan,Juli,Selasa,top up ipot,2024
4340.0,73632596-4d12-4c64-a65c-7f431dd3f51f,USER_02117,2024-07-02 20:23:00.000000,Hiburan,3 Idiots,Carnival Cinemas,574331,2573,10099,232.0,Kartu Kredit,Berhasil,MERCH_0590,Android,Perkotaan,Juli,Selasa,beli diamond ml,2024
4338.0,39dff0fb-1a65-4165-8da4-18b315415ee4,USER_08581,2024-07-02 18:43:00.000000,Transportasi,Volvo Multi-Axle,Paytm Bus,457054,4265,3976,33.0,UPI,Berhasil,MERCH_0099,iOS,Pedesaan,Juli,Selasa,order grab food motor,2024
4337.0,f1bcf255-4618-470d-9829-1fdb6ba49b4d,USER_01568,2024-07-02 16:42:00.000000,Transportasi,Bangalore to Kolkata,Ixigo,848800,568,4298,817.0,UPI,Berhasil,MERCH_0021,iOS,Pinggiran Kota,Juli,Selasa,bayar parkir basement,2024
4336.0,a557f799-283a-45ba-b2b3-08985578194c,USER_03241,2024-07-02 10:42:00.000000,Belanja,Steel Toe Shoes,Amazon,337683,5185,10920,215.0,Kartu Kredit,Berhasil,MERCH_0515,Android,Perkotaan,Juli,Selasa,order urban republic,2024
4334.0,5b83789e-e677-4ff8-b33d-d16e730fce30,USER_04471,2024-07-02 06:00:00.000000,Hiburan,Student Offer,Netflix,799400,5586,4432,378.0,UPI,Berhasil,MERCH_0609,Android,Pinggiran Kota,Juli,Selasa,bayar wetv,2024
4332.0,6ae90978-2c20-4291-b438-372df52a5018,USER_04491,2024-07-02 01:11:00.000000,Belanja,Wireless Earbuds,Nykaa,1080611,1564,9826,545.0,UPI,Berhasil,MERCH_0522,Android,Pedesaan,Juli,Selasa,order sephora,2024
4331.0,ac3a2446-171d-4833-8339-35613326b4cd,USER_05690,2024-07-02 00:09:00.000000,Hiburan,1000 Game Coins,Free Fire,574235,3908,6239,708.0,Kartu Debit,Berhasil,MERCH_0594,Web,Pedesaan,Juli,Selasa,bayar netflix,2024
4330.0,920285db-f5de-44c1-8945-4ed9ce7edbc0,USER_01897,2024-07-01 23:43:00.000000,Tagihan,Annual Plan 2999,Jio,1077496,4917,8158,699.0,Saldo Dompet,Berhasil,MERCH_0025,iOS,Pinggiran Kota,Juli,Senin,beli paket zoom meeting,2024
4329.0,4441e465-834f-4e19-a0e5-d8baa46b70cf,USER_06517,2024-07-01 23:24:00.000000,Hiburan,Battle Pass,Roblox,1018691,4008,5382,957.0,Kartu Kredit,Berhasil,MERCH_0762,Web,Pinggiran Kota,Juli,Senin,bayar renang,2024
4328.0,0f48450e-d424-48d7-84ca-30850f841112,USER_07893,2024-07-01 21:44:00.000000,Tagihan,Prepaid Plan 399,BSNL,164170,5454,8087,534.0,Saldo Dompet,Berhasil,MERCH_0187,iOS,Perkotaan,Juli,Senin,perpanjang paket data,2024
4327.0,35d05b25-de9b-4491-b587-e076d35edd38,USER_04370,2024-07-01 21:23:00.000000,Tagihan,Auto LPG,Bharat Gas,995605,5139,7111,886.0,Kartu Debit,Berhasil,MERCH_0207,Android,Perkotaan,Juli,Senin,beli paket combo,2024
4326.0,27cc9714-e5b6-408b-82f9-b1b412214e01,USER_09563,2024-07-01 21:16:00.000000,Tagihan,Term Life Policy,ICICI Prudential,79534,1906,10734,812.0,Kartu Kredit,Berhasil,MERCH_0351,iOS,Perkotaan,Juli,Senin,beli kuota 30gb,2024
4325.0,08acdf5d-2f28-4cbc-b3a7-4d25236d4006,USER_07528,2024-07-01 21:11:00.000000,Tabungan & Investasi,Car Loan Installment,HDFC Bank,384185,836,3216,108.0,Kartu Kredit,Berhasil,MERCH_0391,Android,Perkotaan,Juli,Senin,transfer ke tabungan,2024
4323.0,f9041139-da3b-4f98-95ae-c8362b295a5d,USER_00164,2024-07-01 16:47:00.000000,Pendidikan,IELTS Training,BYJU'S,211587,2746,9477,702.0,Saldo Dompet,Berhasil,MERCH_0695,Android,Pedesaan,Juli,Senin,bayar les gitar,2024
4323.0,f9041139-da3b-4f98-95ae-c8362b295a5d,USER_00164,2024-07-01 16:47:00.000000,Pendidikan,IELTS Training,BYJU'S,211587,2746,9477,702.0,Saldo Dompet,Berhasil,MERCH_0695,Android,Pedesaan,Juli,Senin,beli buku pr anak,2024
4322.0,fb6ccb6f-fd68-48d6-bf24-481409a7542c,USER_02907,2024-07-01 16:25:00.000000,Transportasi,Business Loan Repayment,ICICI Bank,829014,889,8414,262.0,Kartu Kredit,Berhasil,MERCH_0013,Android,Pedesaan,Juli,Senin,Tiket Bus,2024
4321.0,0199ffe6-9565-4d7e-99f8-7f6856f99903,USER_04399,2024-07-01 15:09:00.000000,Belanja,Mixed Fruit Jam,Nature's Basket,345901,4830,2210,518.0,Saldo Dompet,Berhasil,MERCH_0370,Android,Pedesaan,Juli,Senin,checkout tiktok shop,2024
4320.0,f17e9d86-3b12-4275-a185-c67bc60b0704,USER_07587,2024-07-01 14:45:00.000000,Transportasi,Bangalore to Kolkata,Ixigo,232677,295,4264,679.0,UPI,Berhasil,MERCH_0105,Android,Perkotaan,Juli,Senin,isi bensin jupiter,2024
4319.0,8ffae1ec-d48a-4792-b070-9b5a0410441d,USER_08627,2024-07-01 14:24:00.000000,Pendidikan,Digital Marketing Certification,Coursera,69865,4593,8512,171.0,Transfer Bank,Berhasil,MERCH_0662,iOS,Pinggiran Kota,Juli,Senin,bayar jilid skripsi,2024
4319.0,8ffae1ec-d48a-4792-b070-9b5a0410441d,USER_08627,2024-07-01 14:24:00.000000,Pendidikan,Digital Marketing Certification,Coursera,69865,4593,8512,171.0,Transfer Bank,Berhasil,MERCH_0662,iOS,Pinggiran Kota,Juli,Senin,beli benang,2024
4319.0,8ffae1ec-d48a-4792-b070-9b5a0410441d,USER_08627,2024-07-01 14:24:00.000000,Pendidikan,Digital Marketing Certification,Coursera,69865,4593,8512,171.0,Transfer Bank,Berhasil,MERCH_0662,iOS,Pinggiran Kota,Juli,Senin,beli materi kursus,2024
4318.0,e7602181-c119-4fed-925d-596fee4cfc71,USER_05714,2024-07-01 12:01:00.000000,Pendidikan,Python Programming Course,Coursera,70851,4715,10138,418.0,Kartu Kredit,Berhasil,MERCH_0245,Android,Perkotaan,Juli,Senin,bayar les renang anak,2024
4318.0,e7602181-c119-4fed-925d-596fee4cfc71,USER_05714,2024-07-01 12:01:00.000000,Pendidikan,Python Programming Course,Coursera,70851,4715,10138,418.0,Kartu Kredit,Berhasil,MERCH_0245,Android,Perkotaan,Juli,Senin,beli komik edukasi,2024
4318.0,e7602181-c119-4fed-925d-596fee4cfc71,USER_05714,2024-07-01 12:01:00.000000,Pendidikan,Python Programming Course,Coursera,70851,4715,10138,418.0,Kartu Kredit,Berhasil,MERCH_0245,Android,Perkotaan,Juli,Senin,beli materi kursus online,2024
4317.0,50b9ab7b-18d9-4e90-a374-5d4eab48d46b,USER_04518,2024-07-01 11:15:00.000000,Belanja,Basmati Rice,BigBasket,162860,4738,5575,343.0,Kartu Kredit,Berhasil,MERCH_0939,iOS,Perkotaan,Juli,Senin,beli charger,2024
4316.0,e0be6414-2bf0-482a-851d-a804bbb7b9eb,USER_09639,2024-07-01 08:49:00.000000,Tagihan,Broadband 50Mbps Plan,Jio Fiber,1078767,4802,3744,622.0,Saldo Dompet,Berhasil,MERCH_0823,iOS,Perkotaan,Juli,Senin,bayar tagihan telepon,2024
4315.0,4b96ecf4-ae55-413e-beb3-0fdb04513dda,USER_02672,2024-07-01 03:07:00.000000,Tagihan,Broadband 50Mbps Plan,BSNL Broadband,446125,1125,2242,321.0,Saldo Dompet,Berhasil,MERCH_0121,Android,Pinggiran Kota,Juli,Senin,wifi mati,2024
4314.0,64200cb6-3cb6-43ce-8bac-871bbb458f8f,USER_08230,2024-07-01 02:43:00.000000,Hiburan,Family Subscription,Hotstar,793124,463,5406,130.0,Transfer Bank,Berhasil,MERCH_0539,Android,Perkotaan,Juli,Senin,Langganan Streaming,2024
4312.0,f08e3173-d78d-4b0b-b4c1-b873fabfe3fc,USER_03497,2024-06-30 21:40:00.000000,Tagihan,Agricultural Bill,BSES,514257,4640,7710,735.0,Kartu Debit,Berhasil,MERCH_0557,Android,Pinggiran Kota,Juni,Minggu,bayar listrik,2024
4310.0,5ec5dc5e-ecf6-480f-858c-c4b04023ee09,USER_03961,2024-06-30 20:38:00.000000,Belanja,Fitness Tracker,Snapdeal,502771,5252,4583,153.0,Kartu Kredit,Berhasil,MERCH_0228,Android,Perkotaan,Juni,Minggu,checkout gratis ongkir,2024
4309.0,7bc80c05-38af-411a-9e1e-839f439f7eca,USER_07264,2024-06-30 20:32:00.000000,Tagihan,Co-working Space,Housing.com,487665,3874,5489,413.0,Transfer Bank,Berhasil,MERCH_0045,Android,Perkotaan,Juni,Minggu,isi kuota belajar,2024
4308.0,e3c6a03e-87a8-4d2c-a9cf-4a647173cf61,USER_01252,2024-06-30 20:26:00.000000,Hiburan,Student Offer,Hotstar,554991,1102,10113,474.0,UPI,Berhasil,MERCH_0150,iOS,Pinggiran Kota,Juni,Minggu,top up gta,2024
4307.0,c200bb07-06eb-4dc2-aa54-5921cc5e9e4e,USER_07718,2024-06-30 19:16:00.000000,Hiburan,Legendary Weapon,Minecraft,420141,4476,498,851.0,UPI,Berhasil,MERCH_0689,Android,Perkotaan,Juni,Minggu,langganan spotify,2024
4306.0,d334d47c-acb4-42b5-bda0-ba967a3ad430,USER_08952,2024-06-30 19:01:00.000000,Makanan & Minuman,Butter Chicken,Domino's,1000336,1020,3629,699.0,Kartu Kredit,Berhasil,MERCH_0566,Android,Perkotaan,Juni,Minggu,beli mochi,2024
4306.0,d334d47c-acb4-42b5-bda0-ba967a3ad430,USER_08952,2024-06-30 19:01:00.000000,Makanan & Minuman,Butter Chicken,Domino's,1000336,1020,3629,699.0,Kartu Kredit,Berhasil,MERCH_0566,Android,Perkotaan,Juni,Minggu,Beli Ayam,2024
4306.0,d334d47c-acb4-42b5-bda0-ba967a3ad430,USER_08952,2024-06-30 19:01:00.000000,Makanan & Minuman,Butter Chicken,Domino's,1000336,1020,3629,699.0,Kartu Kredit,Berhasil,MERCH_0566,Android,Perkotaan,Juni,Minggu,order bihun goreng,2024
4303.0,5b72aed8-2d1c-4fc7-9242-8770a53be732,USER_08130,2024-06-30 11:43:00.000000,Hiburan,3 Idiots,Cinepolis,264174,4330,877,218.0,UPI,Berhasil,MERCH_0036,Android,Perkotaan,Juni,Minggu,nonton film baru,2024
4300.0,8d6ec974-4d48-4ffb-b714-f0c7c2ebffd8,USER_00560,2024-06-30 08:30:00.000000,Transportasi,Non-AC Seater,Goibibo,868169,4298,8141,995.0,UPI,Berhasil,MERCH_0459,iOS,Pinggiran Kota,Juni,Minggu,order maxim bike,2024
4299.0,0aca94c3-8265-4e17-bc63-4836cef62e92,USER_01174,2024-06-30 08:29:00.000000,Pendidikan,IELTS Training,Coursera,653327,5187,9304,162.0,UPI,Berhasil,MERCH_0091,Android,Perkotaan,Juni,Minggu,bayar prakerin,2024
4298.0,32fe9596-d811-4fe7-afe6-a47a66b279d7,USER_01162,2024-06-30 07:19:00.000000,Transportasi,Outstation Trip,Rapido,649795,3647,4786,50.0,Kartu Debit,Berhasil,MERCH_0437,iOS,Pinggiran Kota,Juni,Minggu,order goride,2024
4297.0,2e2529cd-d78d-4022-90af-48a058cf4768,USER_09891,2024-06-30 06:10:00.000000,Belanja,Basmati Rice,BigBasket,812779,2571,2741,597.0,Saldo Dompet,Berhasil,MERCH_0601,Android,Pinggiran Kota,Juni,Minggu,beli jaket,2024
4297.0,2e2529cd-d78d-4022-90af-48a058cf4768,USER_09891,2024-06-30 06:10:00.000000,Belanja,Basmati Rice,BigBasket,812779,2571,2741,597.0,Saldo Dompet,Berhasil,MERCH_0601,Android,Pinggiran Kota,Juni,Minggu,beli shampo,2024
4294.0,0c16792e-523c-499b-a30f-d36ad6d651da,USER_04433,2024-06-30 01:54:00.000000,Pendidikan,MBA Entrance Prep,Vedantu,300131,5591,6308,759.0,Kartu Debit,Berhasil,MERCH_0891,Android,Perkotaan,Juni,Minggu,bayar uang komputer,2024
4292.0,e6fce99a-affe-448a-927c-6fc0c8b6854b,USER_01649,2024-06-29 21:53:00.000000,Makanan & Minuman,Vegetable Biryani,Uber Eats,481818,5383,7722,726.0,Kartu Debit,Berhasil,MERCH_0035,iOS,Perkotaan,Juni,Sabtu,beli minuman soda,2024
4292.0,e6fce99a-affe-448a-927c-6fc0c8b6854b,USER_01649,2024-06-29 21:53:00.000000,Makanan & Minuman,Vegetable Biryani,Uber Eats,481818,5383,7722,726.0,Kartu Debit,Berhasil,MERCH_0035,iOS,Perkotaan,Juni,Sabtu,Beli Sayur,2024
4292.0,e6fce99a-affe-448a-927c-6fc0c8b6854b,USER_01649,2024-06-29 21:53:00.000000,Makanan & Minuman,Vegetable Biryani,Uber Eats,481818,5383,7722,726.0,Kartu Debit,Berhasil,MERCH_0035,iOS,Perkotaan,Juni,Sabtu,beli susu uht,2024
4291.0,5955ca9b-0304-4008-95d5-47c45415e9fc,USER_04125,2024-06-29 21:42:00.000000,Tagihan,1BHK Apartment Rent,Nestaway,370818,4050,2570,844.0,Transfer Bank,Gagal,MERCH_0217,iOS,Perkotaan,Juni,Sabtu,Bayar Kos/Sewa,2024
4289.0,0510b564-78fe-46b2-b815-8f8ce88212d3,USER_02356,2024-06-29 16:59:00.000000,Belanja,Wireless Earbuds,Flipkart,533274,368,7584,538.0,Kartu Kredit,Berhasil,MERCH_0217,Android,Pedesaan,Juni,Sabtu,order erafone,2024
4288.0,b9ab4e73-7b2e-4ce2-87c7-6fd2b7577a63,USER_05162,2024-06-29 14:11:00.000000,Hiburan,Family Subscription,Amazon Prime,296804,622,7982,351.0,Saldo Dompet,Berhasil,MERCH_0506,Android,Pedesaan,Juni,Sabtu,Langganan Streaming,2024
4287.0,5c86e300-62e1-4169-995e-57649a950468,USER_05351,2024-06-29 14:04:00.000000,Hadiah & Amal,Rs. 250 Coffee Shop Card,Lifestyle,132055,1989,1221,937.0,Kartu Debit,Berhasil,MERCH_0696,Web,Perkotaan,Juni,Sabtu,beli coklat buat kado,2024
4287.0,5c86e300-62e1-4169-995e-57649a950468,USER_05351,2024-06-29 14:04:00.000000,Hadiah & Amal,Rs. 250 Coffee Shop Card,Lifestyle,132055,1989,1221,937.0,Kartu Debit,Berhasil,MERCH_0696,Web,Perkotaan,Juni,Sabtu,bayar kurban idul adha,2024
4286.0,998f197a-9ccd-4777-9fee-f9b7f0755e52,USER_03038,2024-06-29 12:29:00.000000,Tabungan & Investasi,Education Loan EMI,ICICI Bank,191447,1249,9049,958.0,Saldo Dompet,Berhasil,MERCH_0919,iOS,Perkotaan,Juni,Sabtu,transfer ke tabungan,2024
4286.0,998f197a-9ccd-4777-9fee-f9b7f0755e52,USER_03038,2024-06-29 12:29:00.000000,Tabungan & Investasi,Education Loan EMI,ICICI Bank,191447,1249,9049,958.0,Saldo Dompet,Berhasil,MERCH_0919,iOS,Perkotaan,Juni,Sabtu,nabung buat umroh,2024
4285.0,9c05eb2f-4ee2-45e1-ad8b-f853a2c6a6e6,USER_07751,2024-06-29 11:56:00.000000,Belanja,Basmati Rice,Flipkart Supermart,348753,5087,3707,161.0,Saldo Dompet,Berhasil,MERCH_0810,Android,Perkotaan,Juni,Sabtu,beli peralatan dapur,2024
